restaurant,dinesafe_infraction,ward,median_ward_income
THE EDIBLE STORY,NA,13,65000
THE EDIBLE STORY,NA,13,65000
THE EDMUND BURKE,M - Minor,14,93000
THE EDMUND BURKE,M - Minor,14,93000
THE EDMUND BURKE,M - Minor,14,93000
THE EDMUND BURKE,S - Significant,14,93000
THE EDWIN - WOODGREEN COMMUNITY SERVICES,NA,14,93000
THE ELMWOOD SPA,M - Minor,11,84000
THE ELMWOOD SPA,M - Minor,11,84000
THE ELMWOOD SPA,M - Minor,11,84000
THE ELMWOOD SPA,M - Minor,11,84000
THE ELMWOOD SPA,S - Significant,11,84000
THE ELMWOOD SPA,M - Minor,11,84000
THE EMBASSY,M - Minor,11,84000
THE EMBASSY,NA,11,84000
THE EMMET RAY,NA,9,85000
THE EMMET RAY,NA,9,85000
THE EMPANADA COMPANY,NA,3,90000
THE EMPANADA COMPANY,NA,3,90000
THE EMPANADA COMPANY,NA,3,90000
THE EMPIRE 1,M - Minor,9,85000
THE EMPIRE 1,NA,9,85000
THE EMPIRE 1,S - Significant,9,85000
THE EMPIRE 1,S - Significant,9,85000
THE EMPIRE 1,S - Significant,9,85000
THE EMPIRE 1,M - Minor,9,85000
THE EMPIRE 1,NA,9,85000
THE EMPIRE 1,S - Significant,9,85000
THE EMPIRE 1,M - Minor,9,85000
THE EMPIRE 1,S - Significant,9,85000
THE EMPIRE 1,C - Crucial,9,85000
THE EMPIRE 1,NA,9,85000
THE EMPIRE 1,M - Minor,9,85000
THE EMPIRE 1,M - Minor,9,85000
THE EMPIRE 1,M - Minor,9,85000
THE EMPIRE 1,M - Minor,9,85000
THE ENTERTAINMENT KITCHEN,NA,12,86000
THE ENTERTAINMENT KITCHEN,NA,12,86000
THE ENTERTAINMENT KITCHEN,NA,12,86000
THE ENTERTAINMENT KITCHEN,NA,12,86000
THE ENTERTAINMENT KITCHEN,M - Minor,12,86000
THE ENTERTAINMENT KITCHEN,M - Minor,12,86000
THE ENTERTAINMENT KITCHEN,M - Minor,12,86000
THE ENTERTAINMENT KITCHEN,M - Minor,12,86000
THE ENTERTAINMENT KITCHEN,M - Minor,12,86000
THE ENTERTAINMENT KITCHEN,NA,12,86000
THE ENTERTAINMENT KITCHEN,S - Significant,12,86000
THE ENTERTAINMENT KITCHEN,M - Minor,12,86000
THE EPICURE SHOP,M - Minor,13,65000
THE EPICURE SHOP,NA,13,65000
THE EPICURE SHOP,NA,13,65000
THE EPICURE SHOP,NA,13,65000
THE ESTATE BANQUET & EVENT CENTRE,M - Minor,23,87000
THE ESTATE BANQUET & EVENT CENTRE,M - Minor,23,87000
THE ESTATE BANQUET & EVENT CENTRE,M - Minor,23,87000
THE ESTATE BANQUET & EVENT CENTRE,NA,23,87000
THE ESTATE BANQUET & EVENT CENTRE,M - Minor,23,87000
THE ESTATE BANQUET & EVENT CENTRE,M - Minor,23,87000
THE EXCHANGE,M - Minor,11,84000
THE EXCHANGE,C - Crucial,11,84000
THE EXCHANGE,S - Significant,11,84000
THE EXCHANGE,NA,11,84000
THE EXCHANGE,NA,11,84000
THE EXCHANGE,M - Minor,11,84000
THE FACTORY GIRL,M - Minor,14,93000
THE FACTORY GIRL,M - Minor,14,93000
THE FACTORY GIRL,S - Significant,14,93000
THE FACTORY GIRL,M - Minor,14,93000
THE FACTORY GIRL,M - Minor,14,93000
THE FACTORY GIRL,S - Significant,14,93000
THE FACTORY GIRL,S - Significant,14,93000
THE FACTORY GIRL,M - Minor,14,93000
THE FACTORY GIRL,M - Minor,14,93000
THE FACTORY THEATRE,M - Minor,10,89000
THE FACULTY CLUB,S - Significant,11,84000
THE FACULTY CLUB,M - Minor,11,84000
THE FACULTY CLUB,M - Minor,11,84000
THE FACULTY CLUB,M - Minor,11,84000
THE FACULTY CLUB,M - Minor,11,84000
THE FACULTY CLUB,NA,11,84000
THE FACULTY CLUB PUB,M - Minor,11,84000
THE FACULTY CLUB PUB,M - Minor,11,84000
THE FACULTY CLUB PUB,M - Minor,11,84000
THE FACULTY CLUB PUB,NA,11,84000
THE FACULTY CLUB PUB,NA,11,84000
THE FALL BRIGHT TAVERN,NA,11,84000
THE FAMOUS OWL OF MINERVA,S - Significant,10,89000
THE FAMOUS OWL OF MINERVA,S - Significant,10,89000
THE FAMOUS OWL OF MINERVA,NA,10,89000
THE FAMOUS OWL OF MINERVA,M - Minor,10,89000
THE FAMOUS OWL OF MINERVA,NA,10,89000
THE FAMOUS OWL OF MINERVA,M - Minor,10,89000
THE FAMOUS OWL OF MINERVA,S - Significant,10,89000
THE FAMOUS OWL OF MINERVA,M - Minor,10,89000
THE FAMOUS OWL OF MINERVA,S - Significant,10,89000
THE FAMOUS OWL OF MINERVA,S - Significant,10,89000
THE FAMOUS OWL OF MINERVA,C - Crucial,10,89000
THE FAMOUS OWL OF MINERVA,C - Crucial,10,89000
THE FAMOUS OWL OF MINERVA,M - Minor,10,89000
THE FAMOUS OWL OF MINERVA,NA,10,89000
THE FARE FOOD CO,NA,13,65000
THE FARE FOOD CO,NA,13,65000
THE FARE FOOD CO,NA,13,65000
THE FARMHOUSE TAVERN,NA,9,85000
THE FEATHERS PUB,NA,19,89000
THE FEDERAL,M - Minor,9,85000
THE FEDERAL,M - Minor,9,85000
THE FEDERAL,S - Significant,9,85000
THE FEDERAL,M - Minor,9,85000
THE FEDERAL,S - Significant,9,85000
THE FEDERAL,S - Significant,9,85000
THE FEDERAL,M - Minor,9,85000
THE FEDERAL,M - Minor,9,85000
THE FEDERAL,NA,9,85000
THE FEDERAL,NA,9,85000
THE FIFTH SOCIAL CLUB,NA,10,89000
THE FIFTH SOCIAL CLUB,M - Minor,10,89000
THE FISH AND SANDWICH,M - Minor,11,84000
THE FISH AND SANDWICH,NA,11,84000
THE FISH AND SANDWICH,NA,11,84000
THE FLAVOUR SPOT CAFE,NA,24,78000
THE FLIGHT PATH BAR & GRILL,M - Minor,1,81000
THE FLIGHT PATH BAR & GRILL,S - Significant,1,81000
THE FLIGHT PATH BAR & GRILL,M - Minor,1,81000
THE FLIGHT PATH BAR & GRILL,M - Minor,1,81000
THE FLOWER CAKE CAFE,NA,10,89000
THE FLOWER CAKE CAFE,NA,10,89000
THE FLOWER CAKE CAFE,NA,10,89000
THE FORTUNATE FOX,M - Minor,11,84000
THE FORTUNATE FOX,S - Significant,11,84000
THE FORTUNATE FOX,M - Minor,11,84000
THE FORTUNATE FOX,M - Minor,11,84000
THE FORTUNATE FOX,M - Minor,11,84000
THE FORTUNATE FOX,C - Crucial,11,84000
THE FORTUNATE FOX,M - Minor,11,84000
THE FORTUNATE FOX,NA,11,84000
THE FOUNTAIN,NA,10,89000
THE FOURTH MAN IN THE FIRE PIZZERIA,M - Minor,11,84000
THE FOURTH MAN IN THE FIRE PIZZERIA,M - Minor,11,84000
THE FOURTH MAN IN THE FIRE PIZZERIA,M - Minor,11,84000
THE FOURTH MAN IN THE FIRE PIZZERIA,S - Significant,11,84000
THE FOURTH MAN IN THE FIRE PIZZERIA,S - Significant,11,84000
THE FOURTH MAN IN THE FIRE PIZZERIA,M - Minor,11,84000
THE FOURTH MAN IN THE FIRE PIZZERIA,S - Significant,11,84000
THE FOURTH MAN IN THE FIRE PIZZERIA,M - Minor,11,84000
THE FOURTH MAN IN THE FIRE PIZZERIA,M - Minor,11,84000
THE FOURTH MAN IN THE FIRE PIZZERIA,M - Minor,11,84000
THE FOURTH MAN IN THE FIRE PIZZERIA,M - Minor,11,84000
THE FOURTH MAN IN THE FIRE PIZZERIA,M - Minor,11,84000
THE FOURTH MAN IN THE FIRE PIZZERIA,M - Minor,11,84000
THE FOURTH MAN IN THE FIRE PIZZERIA,M - Minor,11,84000
THE FOX,M - Minor,10,89000
THE FOX,NA,10,89000
THE FOX,M - Minor,10,89000
THE FOX,M - Minor,10,89000
THE FOX,S - Significant,10,89000
THE FOX,C - Crucial,12,86000
THE FOX,S - Significant,12,86000
THE FOX,S - Significant,12,86000
THE FOX,M - Minor,12,86000
THE FOX,NA,12,86000
THE FOX,M - Minor,12,86000
THE FOX,M - Minor,12,86000
THE FOX,M - Minor,12,86000
THE FOX,M - Minor,12,86000
THE FOX,S - Significant,12,86000
THE FOX,M - Minor,12,86000
THE FOX,M - Minor,12,86000
THE FOX,M - Minor,12,86000
THE FOX,S - Significant,12,86000
THE FOX,NA,12,86000
THE FOX AND THE FIDDLE,NA,10,89000
THE FOX AND THE FIDDLE,S - Significant,10,89000
THE FOX AND THE FIDDLE,M - Minor,10,89000
THE FOX AND THE FIDDLE,M - Minor,10,89000
THE FOX AND THE FIDDLE,M - Minor,10,89000
THE FOX AND THE FIDDLE,M - Minor,10,89000
THE FOX AND THE FIDDLE,M - Minor,10,89000
THE FOX AND THE FIDDLE,M - Minor,10,89000
THE FOX AND THE FIDDLE,M - Minor,10,89000
THE FOX AND THE FIDDLE,M - Minor,10,89000
THE FOX AND THE FIDDLE,M - Minor,10,89000
THE FOX AND THE FIDDLE,NA,10,89000
THE FOX AND THE FIDDLE,M - Minor,10,89000
THE FOX AND THE FIDDLE,NA,10,89000
THE FOX AND THE FIDDLE,NA,10,89000
THE FOX AND THE FIDDLE,C - Crucial,10,89000
THE FOX AND THE FIDDLE,S - Significant,10,89000
THE FOX AND THE FIDDLE,S - Significant,10,89000
THE FOX AND THE FIDDLE,S - Significant,10,89000
THE FOX AND THE FIDDLE,NA,10,89000
THE FOX AND THE FIDDLE,M - Minor,10,89000
THE FRENCH CONNECTON CHILD CARE CENTRE,NA,15,102000
THE FRENCH CONNECTON CHILD CARE CENTRE,NA,15,102000
THE FRENCH CONNECTON CHILD CARE CENTRE,NA,15,102000
THE FRIENDLY BUTCHER,M - Minor,15,102000
THE FRIENDLY BUTCHER,M - Minor,15,102000
THE FRIENDLY BUTCHER,S - Significant,15,102000
THE FRIENDLY BUTCHER,S - Significant,15,102000
THE FRIENDLY BUTCHER,C - Crucial,15,102000
THE FRIENDLY BUTCHER,NA,15,102000
THE FRIENDLY BUTCHER-GOOD'N READY,M - Minor,12,86000
THE FRIENDLY BUTCHER-GOOD'N READY,M - Minor,12,86000
THE FRIENDLY BUTCHER-GOOD'N READY,M - Minor,12,86000
THE FRIENDLY BUTCHER-GOOD'N READY,M - Minor,12,86000
THE FRIENDLY BUTCHER-GOOD'N READY,S - Significant,12,86000
THE FRIENDLY BUTCHER-GOOD'N READY,C - Crucial,12,86000
THE FRIENDLY BUTCHER-GOOD'N READY,S - Significant,12,86000
THE FRIENDLY BUTCHER-GOOD'N READY,M - Minor,12,86000
THE FRIENDLY BUTCHER-GOOD'N READY,C - Crucial,12,86000
THE FRIENDLY BUTCHER-GOOD'N READY,S - Significant,12,86000
THE FRIENDLY BUTCHER-GOOD'N READY,S - Significant,12,86000
THE FRIENDLY BUTCHER-GOOD'N READY,M - Minor,12,86000
THE FRIENDLY BUTCHER-GOOD'N READY,M - Minor,12,86000
THE FRIENDLY BUTCHER-GOOD'N READY,M - Minor,12,86000
THE FRIENDLY BUTCHER-GOOD'N READY,S - Significant,12,86000
THE FRIENDLY GREEK,NA,14,93000
THE FRIENDLY GREEK,NA,14,93000
THE FRIENDLY GREEK,S - Significant,14,93000
THE FRIENDLY GREEK,M - Minor,14,93000
THE FRIENDLY THAI,M - Minor,4,85000
THE FRIENDLY THAI,M - Minor,4,85000
THE FRIENDLY THAI,C - Crucial,4,85000
THE FRIENDLY THAI,S - Significant,4,85000
THE FRIENDLY THAI,C - Crucial,4,85000
THE FRIENDLY THAI,S - Significant,4,85000
THE FRIENDLY THAI,M - Minor,4,85000
THE FRIENDLY THAI,M - Minor,4,85000
THE FRIENDLY THAI,M - Minor,4,85000
THE FRIENDLY THAI,S - Significant,4,85000
THE FRIENDLY THAI,M - Minor,4,85000
THE FRIENDLY THAI,NA,4,85000
THE FRIENDLY THAI,M - Minor,4,85000
THE FRIENDLY THAI,M - Minor,4,85000
THE FRIENDLY THAI,NA,4,85000
THE FRIENDLY THAI,S - Significant,4,85000
THE FRIENDLY THAI,S - Significant,4,85000
THE FRIENDLY THAI,S - Significant,4,85000
THE FRIENDLY THAI,NA,4,85000
THE FRIENDLY THAI,NA,4,85000
THE FRIENDLY THAI,S - Significant,4,85000
THE FRIENDLY THAI,S - Significant,4,85000
THE FRIENDLY THAI,M - Minor,4,85000
THE FRIENDLY THAI,M - Minor,4,85000
THE FRIENDLY THAI,M - Minor,4,85000
THE FRIENDLY THAI,NA,4,85000
THE FRIENDLY THAI,NA,4,85000
THE FRIENDLY THAI,NA,4,85000
THE FRIENDLY THAI,S - Significant,4,85000
THE FRIENDLY THAI,NA,4,85000
THE FRIENDLY THAI,M - Minor,4,85000
THE FRIENDLY THAI,S - Significant,4,85000
THE FRIENDLY THAI,S - Significant,4,85000
THE FRIENDLY THAI,M - Minor,4,85000
THE FRIENDLY THAI,C - Crucial,4,85000
THE FRIENDLY THAI,NA,4,85000
THE FRIENDLY THAI,M - Minor,14,93000
THE FRIENDLY THAI,M - Minor,14,93000
THE FRIENDLY THAI,M - Minor,14,93000
THE FRIENDLY THAI,NA,14,93000
THE FRITTER SHOP,NA,13,65000
THE FROG AND FIRKIN,M - Minor,18,81000
THE FROG AND FIRKIN,NA,18,81000
THE FROG AND FIRKIN,M - Minor,18,81000
THE FROG AND FIRKIN,M - Minor,18,81000
THE FROG FITNESS MEAL,NA,22,77000
THE FROG FITNESS MEAL,S - Significant,22,77000
THE FROG FITNESS MEAL,S - Significant,22,77000
THE FRY,M - Minor,18,81000
THE FRY,S - Significant,18,81000
THE FRY,S - Significant,18,81000
THE FRY,S - Significant,18,81000
THE FRY,S - Significant,18,81000
THE FRY,M - Minor,18,81000
THE FRY,NA,18,81000
THE FRY,M - Minor,18,81000
THE FRY,M - Minor,18,81000
THE FRY,M - Minor,18,81000
THE FRY,S - Significant,18,81000
THE FRY,M - Minor,18,81000
THE FRY,M - Minor,13,65000
THE FRY,NA,13,65000
THE FRY,S - Significant,13,65000
THE FRY,M - Minor,13,65000
THE FRY,NA,13,65000
THE FRY,S - Significant,13,65000
THE FRY,M - Minor,13,65000
THE FRY,M - Minor,13,65000
THE FRY,M - Minor,13,65000
THE FRY,NA,4,85000
THE FRY,NA,4,85000
THE FRY,NA,4,85000
THE FRY,NA,22,77000
THE FRY,M - Minor,22,77000
THE FRY,NA,11,84000
THE FRY,M - Minor,11,84000
THE FRY,M - Minor,11,84000
THE FRY,M - Minor,11,84000
THE FRY,NA,11,84000
THE G SPOT,NA,21,78000
THE G SPOT,NA,21,78000
THE GABLES RUSH & TAKE,NA,11,84000
THE GABLES RUSH & TAKE,M - Minor,11,84000
THE GABLES RUSH & TAKE,S - Significant,11,84000
THE GABLES RUSH & TAKE,S - Significant,11,84000
THE GABLES RUSH & TAKE,NA,11,84000
THE GALLERY GRILL - HART HOUSE,M - Minor,11,84000
THE GALLERY GRILL - HART HOUSE,S - Significant,11,84000
THE GALLERY GRILL - HART HOUSE,NA,11,84000
THE GALWAY ARMS LOUNGE BAR,M - Minor,3,90000
THE GALWAY ARMS LOUNGE BAR,M - Minor,3,90000
THE GALWAY ARMS LOUNGE BAR,M - Minor,3,90000
THE GALWAY ARMS LOUNGE BAR,NA,3,90000
THE GARRISON,M - Minor,10,89000
THE GELATO SHOP,NA,11,84000
THE GELATO SHOP,NA,11,84000
THE GEM BAR & GRILL,NA,9,85000
THE GEM BAR & GRILL,M - Minor,9,85000
THE GEM BAR & GRILL,M - Minor,9,85000
THE GEM BAR & GRILL,M - Minor,9,85000
THE GEM BAR & GRILL,S - Significant,9,85000
THE GEM BAR & GRILL,NA,9,85000
THE GEM BAR & GRILL,M - Minor,9,85000
THE GEM BAR & GRILL,M - Minor,9,85000
THE GEM BAR & GRILL,M - Minor,9,85000
THE GEM BAR & GRILL,M - Minor,9,85000
THE GEM BAR & GRILL,NA,9,85000
THE GENERAL STORE,NA,19,89000
THE GIBSON RETIREMENT RESIDENCE,M - Minor,17,84000
THE GIBSON RETIREMENT RESIDENCE,NA,17,84000
THE GIBSON RETIREMENT RESIDENCE,M - Minor,17,84000
THE GIBSON RETIREMENT RESIDENCE,NA,17,84000
THE GIBSON RETIREMENT RESIDENCE,NA,17,84000
THE GIBSON RETIREMENT RESIDENCE,M - Minor,17,84000
THE GIBSON RETIREMENT RESIDENCE,M - Minor,17,84000
THE GIBSON RETIREMENT RESIDENCE,M - Minor,17,84000
THE GILES SCHOOL,NA,16,78500
THE GILES SCHOOL,NA,16,78500
THE GILES SCHOOL,NA,16,78500
THE GLOBE AND MAIL CENTRE,S - Significant,13,65000
THE GLOBE AND MAIL CENTRE,NA,13,65000
THE GLOBE AND MAIL CENTRE,NA,13,65000
THE GOLDEN GATE RESTAURANT,NA,1,81000
THE GOLDEN GATE RESTAURANT,M - Minor,1,81000
THE GOLDEN GATE RESTAURANT,M - Minor,1,81000
THE GOLDEN GATE RESTAURANT,M - Minor,1,81000
THE GOLDEN PEACOCK,NA,4,85000
THE GOLDEN PEACOCK,NA,4,85000
THE GOOD NEIGHBOUR,M - Minor,4,85000
THE GOOD NEIGHBOUR,M - Minor,4,85000
THE GOOD NEIGHBOUR,M - Minor,4,85000
THE GOOD NEIGHBOUR,NA,4,85000
THE GOOD NEIGHBOUR,M - Minor,4,85000
THE GOOD NEIGHBOUR,M - Minor,4,85000
THE GOOD SON,M - Minor,9,85000
THE GOOD SON,M - Minor,9,85000
THE GOOD SON,M - Minor,9,85000
THE GOOD SON,M - Minor,9,85000
THE GOOD SON RESTAURANT,NA,16,78500
THE GOOD SON RESTAURANT,M - Minor,16,78500
THE GOOD SON RESTAURANT,NA,16,78500
THE GOODMAN PUB & KITCHEN,M - Minor,10,89000
THE GOODMAN PUB & KITCHEN,M - Minor,10,89000
THE GOODMAN PUB & KITCHEN,M - Minor,10,89000
THE GOODMAN PUB & KITCHEN,M - Minor,10,89000
THE GOODMAN PUB & KITCHEN,M - Minor,10,89000
THE GOODMAN PUB & KITCHEN,M - Minor,10,89000
THE GOODMAN PUB & KITCHEN,M - Minor,10,89000
THE GOODMAN PUB & KITCHEN,M - Minor,10,89000
THE GOODMAN PUB & KITCHEN,M - Minor,10,89000
THE GOODMAN PUB & KITCHEN,M - Minor,10,89000
THE GOODS,NA,4,85000
THE GOODS,NA,4,85000
THE GOODS,S - Significant,4,85000
THE GOODS,M - Minor,4,85000
THE GOODS,NA,9,85000
THE GOOSE AND FIRKIN,M - Minor,16,78500
THE GOOSE AND FIRKIN,M - Minor,16,78500
THE GOOSE AND FIRKIN,M - Minor,16,78500
THE GOOSE AND FIRKIN,M - Minor,16,78500
THE GOOSE AND FIRKIN,M - Minor,16,78500
THE GOOSE AND FIRKIN,M - Minor,16,78500
THE GOOSE AND FIRKIN,NA,16,78500
THE GOOSE AND FIRKIN,M - Minor,16,78500
THE GOOSE AND FIRKIN,M - Minor,16,78500
THE GOOSE AND FIRKIN,M - Minor,16,78500
THE GOOSE AND FIRKIN,M - Minor,16,78500
THE GRAND ORDER OF DIVINE SWEETS,NA,9,85000
THE GRAND ORDER OF DIVINE SWEETS,NA,9,85000
THE GRAND ORDER OF DIVINE SWEETS,S - Significant,9,85000
THE GRAND TRUNK,M - Minor,4,85000
THE GRAND TRUNK,M - Minor,4,85000
THE GRAND TRUNK,S - Significant,4,85000
THE GRAND TRUNK,M - Minor,4,85000
THE GRAND TRUNK,M - Minor,4,85000
THE GRANGE LOTTERY,NA,10,89000
THE GRANGE LOTTERY,NA,10,89000
THE GRAPEFRUIT MOON,M - Minor,11,84000
THE GRAPEFRUIT MOON,S - Significant,11,84000
THE GRAPEFRUIT MOON,S - Significant,11,84000
THE GRAPEFRUIT MOON,S - Significant,11,84000
THE GRAPEFRUIT MOON,S - Significant,11,84000
THE GRAZE ANATOMY INC,M - Minor,16,78500
THE GRAZE ANATOMY INC,NA,16,78500
THE GRAZE ANATOMY INC,NA,16,78500
THE GRAZE ANATOMY INC,NA,16,78500
THE GREAT CANADIAN BAGEL,NA,7,73000
THE GREAT CANADIAN BAGEL,NA,7,73000
THE GREAT CANADIAN BAGEL,M - Minor,7,73000
THE GREAT CANADIAN BAGEL,M - Minor,12,86000
THE GREAT CANADIAN BAGEL,M - Minor,12,86000
THE GREAT CANADIAN BAGEL,NA,12,86000
THE GREAT CANADIAN BAGEL,S - Significant,12,86000
THE GREAT CANADIAN BAGEL,C - Crucial,12,86000
THE GREAT CANADIAN BAGEL,M - Minor,12,86000
THE GREAT CANADIAN BAGEL,C - Crucial,12,86000
THE GREAT CANADIAN BAGEL,NA,12,86000
THE GREAT CANADIAN BAGEL,NA,10,89000
THE GREAT CANADIAN BAGEL,M - Minor,10,89000
THE GREAT CANADIAN BAGEL,S - Significant,10,89000
THE GREAT CANADIAN BAGEL,M - Minor,10,89000
THE GREAT CANADIAN BAGEL,M - Minor,10,89000
THE GREAT CANADIAN BAGEL,M - Minor,10,89000
THE GREAT CANADIAN BAGEL,M - Minor,10,89000
THE GREAT CANADIAN BAGEL,NA,10,89000
THE GREAT HALL,NA,10,89000
THE GREAT MALLARD - EC 4641 - CNE 2023,NA,10,89000
THE GREAT MALLARD COUNTY MARKET (RAWF 2023),NA,10,89000
THE GREAT MALLARD COUNTY MARKET (RAWF 2023),NA,10,89000
THE GREAT MARATHA,S - Significant,12,86000
THE GREAT MARATHA,M - Minor,12,86000
THE GREAT MARATHA,M - Minor,12,86000
THE GREAT MARATHA,M - Minor,12,86000
THE GREAT MARATHA,M - Minor,12,86000
THE GREAT MARATHA,M - Minor,12,86000
THE GREAT MARATHA,S - Significant,12,86000
THE GREAT MARATHA,NA,12,86000
THE GREAT MARATHA,M - Minor,12,86000
THE GREAT MARATHA,S - Significant,12,86000
THE GREAT MARATHA,C - Crucial,12,86000
THE GREAT MARATHA,C - Crucial,12,86000
THE GREAT MARATHA,S - Significant,12,86000
THE GREAT MARATHA,NA,12,86000
THE GREATER GOOD,NA,9,85000
THE GREATER GOOD,NA,9,85000
THE GREEK FREAK,M - Minor,6,82000
THE GREEK FREAK,M - Minor,6,82000
THE GREEK FREAK,M - Minor,6,82000
THE GREEK FREAK,S - Significant,6,82000
THE GREEK FREAK,S - Significant,6,82000
THE GREEK FREAK,S - Significant,6,82000
THE GREEK FREAK,S - Significant,6,82000
THE GREEK FREAK,M - Minor,6,82000
THE GREEK FREAK,M - Minor,6,82000
THE GREEK FREAK,M - Minor,6,82000
THE GREEK FREAK,M - Minor,6,82000
THE GREEN DRAGON,NA,19,89000
THE GREEN DRAGON,M - Minor,19,89000
THE GREEN DRAGON,NA,19,89000
THE GREEN ISLE,M - Minor,17,84000
THE GREEN ISLE,S - Significant,17,84000
THE GREEN ISLE,NA,17,84000
THE GREEN ISLE,NA,17,84000
THE GREEN ISLE,NA,17,84000
THE GREEN ISLE,NA,18,81000
THE GREEN POST HEALTH & BEAUTY,NA,11,84000
THE GREENS RESTAURANT & BAR,NA,12,86000
THE GREENS RESTAURANT & BAR,M - Minor,12,86000
THE GREENS RESTAURANT & BAR,M - Minor,12,86000
THE GREENS RESTAURANT & BAR,S - Significant,12,86000
THE GREENS RESTAURANT & BAR,M - Minor,12,86000
THE GREENS RESTAURANT & BAR,M - Minor,12,86000
THE GRILL COTTAGE,C - Crucial,4,85000
THE GRILL COTTAGE,M - Minor,4,85000
THE GRILL COTTAGE,M - Minor,4,85000
THE GRILL COTTAGE,S - Significant,4,85000
THE GRILL COTTAGE,S - Significant,4,85000
THE GRILL COTTAGE,S - Significant,4,85000
THE GRILL COTTAGE,C - Crucial,4,85000
THE GRILL COTTAGE,M - Minor,4,85000
THE GRILL COTTAGE,M - Minor,4,85000
THE GRILL COTTAGE,M - Minor,4,85000
THE GRILL COTTAGE,C - Crucial,4,85000
THE GRILL COTTAGE,M - Minor,4,85000
THE GRILL COTTAGE,M - Minor,4,85000
THE GRILL COTTAGE,M - Minor,4,85000
THE GRILL COTTAGE,S - Significant,4,85000
THE GRILL COTTAGE,M - Minor,4,85000
THE GRILL COTTAGE,S - Significant,4,85000
THE GRILL COTTAGE,M - Minor,4,85000
THE GRILL COTTAGE,M - Minor,4,85000
THE GRILL COTTAGE,M - Minor,4,85000
THE GRILL COTTAGE,M - Minor,4,85000
THE GRILL COTTAGE,M - Minor,4,85000
THE GRILL COTTAGE,M - Minor,4,85000
THE GRILL COTTAGE,M - Minor,4,85000
THE GRILL COTTAGE,C - Crucial,4,85000
THE GRILL COTTAGE,S - Significant,4,85000
THE GRILL COTTAGE,NA,4,85000
THE GRILL COTTAGE,M - Minor,4,85000
THE GRILL COTTAGE,S - Significant,4,85000
THE GRILL COTTAGE,M - Minor,4,85000
THE GRILL COTTAGE,M - Minor,4,85000
THE GRILL COTTAGE,M - Minor,4,85000
THE GRILLFATHER AFRICAN SUYA,S - Significant,10,89000
THE GRIND,NA,10,89000
THE GRIND,NA,10,89000
THE GRIND CAFE,NA,12,86000
THE GRIND CAFE,M - Minor,12,86000
THE GRIND CAFE,S - Significant,12,86000
THE GRIND CAFE,M - Minor,12,86000
THE GROCERY OUTLET,NA,6,82000
THE GROCERY OUTLET,NA,6,82000
THE GROVE,NA,17,84000
THE GROVE,NA,17,84000
THE GUILD HOUSE,NA,12,86000
THE GUILD HOUSE,NA,12,86000
THE GULL AND FIRKIN,NA,19,89000
THE GULL AND FIRKIN,M - Minor,19,89000
THE HAAM,S - Significant,10,89000
THE HAAM,NA,10,89000
THE HAAM,S - Significant,10,89000
THE HAAM,NA,10,89000
THE HAAM,NA,10,89000
THE HAAM,NA,10,89000
THE HAAM,NA,10,89000
THE HAAM,NA,10,89000
THE HAIFA ROOM,NA,10,89000
THE HAIFA ROOM,S - Significant,10,89000
THE HAIFA ROOM,S - Significant,10,89000
THE HAKKA GUY,NA,25,105000
THE HALAL GUYS,NA,13,65000
THE HALAL GUYS,NA,13,65000
THE HALAL GUYS,NA,13,65000
THE HALAL GUYS,NA,13,65000
THE HALAL STOP,NA,16,78500
THE HALAL STOP,NA,16,78500
THE HALAL STOP,NA,16,78500
THE HAMPTONS RESTAURANT,NA,11,84000
THE HAMPTONS RESTAURANT,M - Minor,11,84000
THE HAMPTONS RESTAURANT,M - Minor,11,84000
THE HAMPTONS RESTAURANT,NA,11,84000
THE HAMPTONS RESTAURANT,M - Minor,11,84000
THE HAMPTONS RESTAURANT,NA,11,84000
THE HAMPTONS RESTAURANT,M - Minor,11,84000
THE HAPPY BAKERS,NA,3,90000
THE HAPPY BAKERS,NA,3,90000
THE HAPPY BAKERS,NA,3,90000
THE HARBORD HOUSE,NA,11,84000
THE HARBORD HOUSE,M - Minor,11,84000
THE HARBORD HOUSE,NA,11,84000
THE HARVEST WAGON,NA,11,84000
THE HARVEST WAGON,M - Minor,11,84000
THE HARVEST WAGON,S - Significant,11,84000
THE HARVEST WAGON,NA,11,84000
THE HASHTAG,NA,9,85000
THE HASHTAG,NA,9,85000
THE HASHTAG,M - Minor,9,85000
THE HAVEN CAFE,S - Significant,19,89000
THE HAVEN CAFE,NA,19,89000
THE HAVEN CAFE,NA,19,89000
THE HEALING SOURCE PHARMACY,S - Significant,4,85000
THE HEALING SOURCE PHARMACY,M - Minor,4,85000
THE HEALING SOURCE PHARMACY,S - Significant,4,85000
THE HEALTH SHOPPE,NA,12,86000
THE HEALTH SHOPPE,NA,12,86000
THE HEARTBREAK CHEF,S - Significant,10,89000
THE HEARTBREAK CHEF,M - Minor,10,89000
THE HEARTBREAK CHEF,S - Significant,10,89000
THE HEARTBREAK CHEF,M - Minor,10,89000
THE HEARTBREAK CHEF,S - Significant,10,89000
THE HEARTBREAK CHEF,M - Minor,10,89000
THE HEARTBREAK CHEF,S - Significant,10,89000
THE HEARTBREAK CHEF,NA,10,89000
THE HEARTBREAK CHEF,M - Minor,10,89000
THE HEARTBREAK CHEF,M - Minor,10,89000
